# Neptune DB: кватернион-разница резонанса между Морем и Луной
# index	amp_diff	tensor_flat
37	0.000954	0.765414	0.643538	0.000000	-0.643538	0.765414	0.000000	0.000000	0.000000	1.000000
38	-0.001139	0.955074	-0.296369	0.000000	0.296369	0.955074	0.000000	0.000000	0.000000	1.000000
39	0.000942	0.266643	-0.963795	0.000000	0.963795	0.266643	0.000000	0.000000	0.000000	1.000000
40	-0.001123	-0.666938	-0.745113	0.000000	0.745113	-0.666938	0.000000	0.000000	0.000000	1.000000
41	0.000922	-0.987339	0.158623	0.000000	-0.158623	-0.987339	0.000000	0.000000	0.000000	1.000000
42	-0.001099	-0.399985	0.916522	0.000000	-0.916522	-0.399985	0.000000	0.000000	0.000000	1.000000
43	0.000894	0.555113	0.831775	0.000000	-0.831775	0.555113	0.000000	0.000000	0.000000	1.000000
44	-0.001067	0.999843	-0.017702	0.000000	0.017702	0.999843	0.000000	0.000000	0.000000	1.000000
45	0.000858	0.525322	-0.850904	0.000000	0.850904	0.525322	0.000000	0.000000	0.000000	1.000000
46	-0.001027	-0.432178	-0.901788	0.000000	0.901788	-0.432178	0.000000	0.000000	0.000000	1.000000
47	0.000815	-0.992335	-0.123573	0.000000	0.123573	-0.992335	0.000000	0.000000	0.000000	1.000000
48	-0.000980	-0.640144	0.768255	0.000000	-0.768255	-0.640144	0.000000	0.000000	0.000000	1.000000
49	0.000764	0.300593	0.953753	0.000000	-0.953753	0.300593	0.000000	0.000000	0.000000	1.000000
50	-0.000926	0.964966	0.262375	0.000000	-0.262375	0.964966	0.000000	0.000000	0.000000	1.000000
51	0.000707	0.742154	-0.670229	0.000000	0.670229	0.742154	0.000000	0.000000	0.000000	1.000000
52	-0.000866	-0.162991	-0.986628	0.000000	0.986628	-0.162991	0.000000	0.000000	0.000000	1.000000
53	0.000644	-0.918283	-0.395925	0.000000	0.395925	-0.918283	0.000000	0.000000	0.000000	1.000000
54	-0.000800	-0.829310	0.558789	0.000000	-0.558789	-0.829310	0.000000	0.000000	0.000000	1.000000
55	0.000574	0.022127	0.999755	0.000000	-0.999755	0.022127	0.000000	0.000000	0.000000	1.000000
56	-0.000728	0.853220	0.521551	0.000000	-0.521551	0.853220	0.000000	0.000000	0.000000	1.000000
57	0.000500	0.899867	-0.436165	0.000000	0.436165	0.899867	0.000000	0.000000	0.000000	1.000000
58	-0.000651	0.119180	-0.992873	0.000000	0.992873	0.119180	0.000000	0.000000	0.000000	1.000000
59	0.000421	-0.771080	-0.636738	0.000000	0.636738	-0.771080	0.000000	0.000000	0.000000	1.000000
60	-0.000570	-0.952413	0.304811	0.000000	-0.304811	-0.952413	0.000000	0.000000	0.000000	1.000000
61	0.000338	-0.258102	0.966118	0.000000	-0.966118	-0.258102	0.000000	0.000000	0.000000	1.000000
62	-0.000485	0.673507	0.739181	0.000000	-0.739181	0.673507	0.000000	0.000000	0.000000	1.000000
63	0.000251	0.985897	-0.167356	0.000000	0.167356	0.985897	0.000000	0.000000	0.000000	1.000000
64	-0.000397	0.391857	-0.920026	0.000000	0.920026	0.391857	0.000000	0.000000	0.000000	1.000000
65	0.000162	-0.562454	-0.826829	0.000000	0.826829	-0.562454	0.000000	0.000000	0.000000	1.000000
66	-0.000307	-0.999647	0.026551	0.000000	-0.026551	-0.999647	0.000000	0.000000	0.000000	1.000000
67	0.000071	-0.517770	0.855520	0.000000	-0.855520	-0.517770	0.000000	0.000000	0.000000	1.000000
68	-0.000215	0.440143	0.897928	0.000000	-0.897928	0.440143	0.000000	0.000000	0.000000	1.000000
69	-0.000021	0.993390	0.114785	0.000000	-0.114785	0.993390	0.000000	0.000000	0.000000	1.000000
70	-0.000122	0.633319	-0.773891	0.000000	0.773891	0.633319	0.000000	0.000000	0.000000	1.000000
71	-0.000114	-0.309023	-0.951055	0.000000	0.951055	-0.309023	0.000000	0.000000	0.000000	1.000000
72	-0.000029	-0.967251	-0.253823	0.000000	0.253823	-0.967251	0.000000	0.000000	0.000000	1.000000
73	-0.000207	-0.736193	0.676772	0.000000	-0.676772	-0.736193	0.000000	0.000000	0.000000	1.000000
74	0.000064	0.171717	0.985146	0.000000	-0.985146	0.171717	0.000000	0.000000	0.000000	1.000000
75	-0.000299	0.921751	0.387782	0.000000	-0.387782	0.921751	0.000000	0.000000	0.000000	1.000000
76	0.000155	0.824331	-0.566108	0.000000	0.566108	0.824331	0.000000	0.000000	0.000000	1.000000
77	-0.000390	-0.030975	-0.999520	0.000000	0.999520	-0.030975	0.000000	0.000000	0.000000	1.000000
78	0.000244	-0.857803	-0.513978	0.000000	0.513978	-0.857803	0.000000	0.000000	0.000000	1.000000
79	-0.000478	-0.895971	0.444113	0.000000	-0.444113	-0.895971	0.000000	0.000000	0.000000	1.000000
80	0.000331	-0.110387	0.993889	0.000000	-0.993889	-0.110387	0.000000	0.000000	0.000000	1.000000
81	-0.000563	0.776686	0.629888	0.000000	-0.629888	0.776686	0.000000	0.000000	0.000000	1.000000
82	0.000414	0.949678	-0.313229	0.000000	0.313229	0.949678	0.000000	0.000000	0.000000	1.000000
83	-0.000644	0.249540	-0.968364	0.000000	0.968364	0.249540	0.000000	0.000000	0.000000	1.000000
84	0.000494	-0.680023	-0.733190	0.000000	0.733190	-0.680023	0.000000	0.000000	0.000000	1.000000
85	-0.000722	-0.984377	0.176076	0.000000	-0.176076	-0.984377	0.000000	0.000000	0.000000	1.000000
86	0.000569	-0.383698	0.923458	0.000000	-0.923458	-0.383698	0.000000	0.000000	0.000000	1.000000
87	-0.000794	0.569750	0.821818	0.000000	-0.821818	0.569750	0.000000	0.000000	0.000000	1.000000
88	0.000638	0.999373	-0.035398	0.000000	0.035398	0.999373	0.000000	0.000000	0.000000	1.000000
89	-0.000861	0.510177	-0.860069	0.000000	0.860069	0.510177	0.000000	0.000000	0.000000	1.000000
90	0.000702	-0.448074	-0.893997	0.000000	0.893997	-0.448074	0.000000	0.000000	0.000000	1.000000
91	-0.000922	-0.994367	-0.105988	0.000000	0.105988	-0.994367	0.000000	0.000000	0.000000	1.000000
92	0.000760	-0.626444	0.779466	0.000000	-0.779466	-0.626444	0.000000	0.000000	0.000000	1.000000
93	-0.000976	0.317429	0.948282	0.000000	-0.948282	0.317429	0.000000	0.000000	0.000000	1.000000
94	0.000811	0.969459	0.245252	0.000000	-0.245252	0.969459	0.000000	0.000000	0.000000	1.000000
95	-0.001023	0.730174	-0.683262	0.000000	0.683262	0.730174	0.000000	0.000000	0.000000	1.000000
96	0.000855	-0.180430	-0.983588	0.000000	0.983588	-0.180430	0.000000	0.000000	0.000000	1.000000
97	-0.001064	-0.925148	-0.379608	0.000000	0.379608	-0.925148	0.000000	0.000000	0.000000	1.000000
98	0.000891	-0.819288	0.573382	0.000000	-0.573382	-0.819288	0.000000	0.000000	0.000000	1.000000
99	-0.001096	0.039821	0.999207	0.000000	-0.999207	0.039821	0.000000	0.000000	0.000000	1.000000
